repo,country_commits,total_commits,country_ratio,repo_url
danielinux/wolfBoot,162,176,0.9204545454545454,https://github.com/danielinux/wolfBoot
Typing-Monkeys/AppuntiUniversita,170,176,0.9659090909090908,https://github.com/Typing-Monkeys/AppuntiUniversita
NicoNex/tau,176,176,1.0,https://github.com/NicoNex/tau
danielpeintner/thingweb.node-wot,175,175,1.0,https://github.com/danielpeintner/thingweb.node-wot
Gabri432/java-unimi,175,175,1.0,https://github.com/Gabri432/java-unimi
MatteoH2O1999/github-actions-jest-reporter,154,175,0.88,https://github.com/MatteoH2O1999/github-actions-jest-reporter
vigna/dsi-bitstream-rs,174,175,0.9942857142857144,https://github.com/vigna/dsi-bitstream-rs
simonecorsi/decorate-request-response,170,175,0.9714285714285714,https://github.com/simonecorsi/decorate-request-response
FiloSanza/univers-it,175,175,1.0,https://github.com/FiloSanza/univers-it
ecmwf-projects/cads-ui-library,164,174,0.942528735632184,https://github.com/ecmwf-projects/cads-ui-library
qasemii/imle-annotator,174,174,1.0,https://github.com/qasemii/imle-annotator
just-hms/jim,174,174,1.0,https://github.com/just-hms/jim
sensoworks/docs,172,174,0.9885057471264368,https://github.com/sensoworks/docs
andywar65/djeocad,174,174,1.0,https://github.com/andywar65/djeocad
elastic/elasticsearch-php,133,174,0.764367816091954,https://github.com/elastic/elasticsearch-php
89luca89/devpod,173,174,0.9942528735632185,https://github.com/89luca89/devpod
AIDA-HQ/AIDApp,166,173,0.9595375722543352,https://github.com/AIDA-HQ/AIDApp
michmattera/star-wars-quiz,173,173,1.0,https://github.com/michmattera/star-wars-quiz
fabgio/openhab-addons,173,173,1.0,https://github.com/fabgio/openhab-addons
SEMANTiCS-org/semantics-org.github.io,173,173,1.0,https://github.com/SEMANTiCS-org/semantics-org.github.io
M4tteoP/coraza-proxy-wasm,165,173,0.953757225433526,https://github.com/M4tteoP/coraza-proxy-wasm
abigagli/ModbusCrawler,173,173,1.0,https://github.com/abigagli/ModbusCrawler
grafana/xk6-output-prometheus-remote,148,173,0.8554913294797688,https://github.com/grafana/xk6-output-prometheus-remote
frafol/CleanStaffChat,173,173,1.0,https://github.com/frafol/CleanStaffChat
fblabs/hamlet-mod-sancon,173,173,1.0,https://github.com/fblabs/hamlet-mod-sancon
fcuzzocrea/android_device_samsung_universal990-common,173,173,1.0,https://github.com/fcuzzocrea/android_device_samsung_universal990-common
ElDavoo/ElDavoo,172,172,1.0,https://github.com/ElDavoo/ElDavoo
francescopellegrini/netrunner,167,172,0.9709302325581396,https://github.com/francescopellegrini/netrunner
tidalwave-it/thesefoolishthings-src,172,172,1.0,https://github.com/tidalwave-it/thesefoolishthings-src
erikyo/cf7-antispam,172,172,1.0,https://github.com/erikyo/cf7-antispam
zeroincombenze/l10n-italy,172,172,1.0,https://github.com/zeroincombenze/l10n-italy
DevManfre/InstagramAPI,172,172,1.0,https://github.com/DevManfre/InstagramAPI
fmount/manila-operator,172,172,1.0,https://github.com/fmount/manila-operator
nicoloboschi/pulsar,169,172,0.9825581395348836,https://github.com/nicoloboschi/pulsar
karafede/mobility_app,171,171,1.0,https://github.com/karafede/mobility_app
AndreiDiaconu97/zmk-config,171,171,1.0,https://github.com/AndreiDiaconu97/zmk-config
dslab-uniud/teaching,171,171,1.0,https://github.com/dslab-uniud/teaching
asmeta/asmeta,143,171,0.8362573099415205,https://github.com/asmeta/asmeta
polito/students-app,152,171,0.8888888888888888,https://github.com/polito/students-app
momonastia/nextjs-restaurant,171,171,1.0,https://github.com/momonastia/nextjs-restaurant
rbino/edgehog,171,171,1.0,https://github.com/rbino/edgehog
zwap-in/zwap_design_system,171,171,1.0,https://github.com/zwap-in/zwap_design_system
HangMan-The-Game/website,171,171,1.0,https://github.com/HangMan-The-Game/website
albnavarro/mob-project,166,170,0.976470588235294,https://github.com/albnavarro/mob-project
astrid-net/astrid-net.github.io,170,170,1.0,https://github.com/astrid-net/astrid-net.github.io
g-battaglia/kerykeion,170,170,1.0,https://github.com/g-battaglia/kerykeion
giulianopz/newscanoe,170,170,1.0,https://github.com/giulianopz/newscanoe
damianoravalico/LLMGIpy,170,170,1.0,https://github.com/damianoravalico/LLMGIpy
Aerendir/phpstorm-settings,170,170,1.0,https://github.com/Aerendir/phpstorm-settings
sofiraponi/2D_Vicsek_Model,170,170,1.0,https://github.com/sofiraponi/2D_Vicsek_Model
Scxredx/paint-github-subscription-acd86,170,170,1.0,https://github.com/Scxredx/paint-github-subscription-acd86
enricorox/USTAR,170,170,1.0,https://github.com/enricorox/USTAR
track-dima/Track,170,170,1.0,https://github.com/track-dima/Track
BigoLuca/brick-breaker,145,169,0.8579881656804734,https://github.com/BigoLuca/brick-breaker
lucacalcaterra/kube-home,140,169,0.8284023668639053,https://github.com/lucacalcaterra/kube-home
AntonioVispi/Fancy_Augmentation_for_Classification,169,169,1.0,https://github.com/AntonioVispi/Fancy_Augmentation_for_Classification
FranzRome/Nightmare-Tower-Defence,136,169,0.8047337278106509,https://github.com/FranzRome/Nightmare-Tower-Defence
alessiotucci/FdF_42,169,169,1.0,https://github.com/alessiotucci/FdF_42
Telemaco019/nebulnetes,169,169,1.0,https://github.com/Telemaco019/nebulnetes
tuxerrante/kapparmor,153,169,0.9053254437869822,https://github.com/tuxerrante/kapparmor
dunzolo/riverniviano,168,168,1.0,https://github.com/dunzolo/riverniviano
tofuengine/tofu,168,168,1.0,https://github.com/tofuengine/tofu
lorenzovngl/FoodExpirationDates,159,168,0.9464285714285714,https://github.com/lorenzovngl/FoodExpirationDates
speckandtech/speckandtech.github.io,137,168,0.8154761904761905,https://github.com/speckandtech/speckandtech.github.io
simonecorsi/gh-star-fetch,137,168,0.8154761904761905,https://github.com/simonecorsi/gh-star-fetch
profmancusoa/profmancusoa.github.io,168,168,1.0,https://github.com/profmancusoa/profmancusoa.github.io
mattiaverga/bodhi,163,168,0.9702380952380952,https://github.com/mattiaverga/bodhi
aknijn/phantastic-galaxy,168,168,1.0,https://github.com/aknijn/phantastic-galaxy
iamgio/pikt,168,168,1.0,https://github.com/iamgio/pikt
metarhia/metacom,157,168,0.9345238095238096,https://github.com/metarhia/metacom
GeorgeJuarez660/EncyEmail,168,168,1.0,https://github.com/GeorgeJuarez660/EncyEmail
giovannipacelli2/news,167,167,1.0,https://github.com/giovannipacelli2/news
FoxWorn3365/pp2p,150,167,0.8982035928143712,https://github.com/FoxWorn3365/pp2p
vlT-vl/nxget,167,167,1.0,https://github.com/vlT-vl/nxget
GiuNeroniDEV/SolidityContracts,167,167,1.0,https://github.com/GiuNeroniDEV/SolidityContracts
guido57/EBAZ4205_SDR_spectrum,167,167,1.0,https://github.com/guido57/EBAZ4205_SDR_spectrum
danielefundaro/Virgo,167,167,1.0,https://github.com/danielefundaro/Virgo
michmattera/newline-alebrije,166,166,1.0,https://github.com/michmattera/newline-alebrije
openforis/collect,156,166,0.9397590361445785,https://github.com/openforis/collect
JTaz31/Jtaz31,153,166,0.9216867469879518,https://github.com/JTaz31/Jtaz31
now4real/forbidden-words,152,166,0.9156626506024096,https://github.com/now4real/forbidden-words
carlocorradini/graphql-auth-directive,145,166,0.8734939759036144,https://github.com/carlocorradini/graphql-auth-directive
immobiliare/radix3,144,166,0.8674698795180723,https://github.com/immobiliare/radix3
robisim74/qwik-speak,166,166,1.0,https://github.com/robisim74/qwik-speak
MicroK-OS/microk-kernel,166,166,1.0,https://github.com/MicroK-OS/microk-kernel
MoneyStats/MoneyStats-Service-Application,166,166,1.0,https://github.com/MoneyStats/MoneyStats-Service-Application
filippoferri/persboard,166,166,1.0,https://github.com/filippoferri/persboard
FilippoMutta/microk,165,165,1.0,https://github.com/FilippoMutta/microk
danog/psalm,163,165,0.987878787878788,https://github.com/danog/psalm
tagliala/caxlsx,163,165,0.987878787878788,https://github.com/tagliala/caxlsx
michmattera/HerBody,165,165,1.0,https://github.com/michmattera/HerBody
dulvui/sn4ke,165,165,1.0,https://github.com/dulvui/sn4ke
diantonioandrea/misura,165,165,1.0,https://github.com/diantonioandrea/misura
LeonardoTrapani/tell-me,165,165,1.0,https://github.com/LeonardoTrapani/tell-me
Nelexiad/Esercizi-Develhope,165,165,1.0,https://github.com/Nelexiad/Esercizi-Develhope
datocms/new-website,158,165,0.9575757575757576,https://github.com/datocms/new-website
mgiorgi13/brain_tumor_classifier,165,165,1.0,https://github.com/mgiorgi13/brain_tumor_classifier
hotbrightsunshine/chat,128,164,0.7804878048780488,https://github.com/hotbrightsunshine/chat
vincenzopalazzo/heartwood,151,164,0.9207317073170732,https://github.com/vincenzopalazzo/heartwood
twoojoo/WinRx,164,164,1.0,https://github.com/twoojoo/WinRx
danielenapo/AI_unibo,164,164,1.0,https://github.com/danielenapo/AI_unibo
robotology/idyntree,141,164,0.8597560975609756,https://github.com/robotology/idyntree
pinellolab/CRISPRme,139,164,0.8475609756097561,https://github.com/pinellolab/CRISPRme
Pantagrueliste/Amanuensis,164,164,1.0,https://github.com/Pantagrueliste/Amanuensis
paganellif/angular-tracing,164,164,1.0,https://github.com/paganellif/angular-tracing
sifis-home/sifis-generate,148,164,0.902439024390244,https://github.com/sifis-home/sifis-generate
fd-col/fd-col.github.io,164,164,1.0,https://github.com/fd-col/fd-col.github.io
simonefesta/University,164,164,1.0,https://github.com/simonefesta/University
choco-cupcake/GoodBoi,164,164,1.0,https://github.com/choco-cupcake/GoodBoi
massimoaria/bibliometrix,163,163,1.0,https://github.com/massimoaria/bibliometrix
andremann/SKG-IF,142,163,0.8711656441717791,https://github.com/andremann/SKG-IF
diegobersanetti/yt-dlp,163,163,1.0,https://github.com/diegobersanetti/yt-dlp
lynxnb/skyline,163,163,1.0,https://github.com/lynxnb/skyline
timothyrusso/crwn-clothing,163,163,1.0,https://github.com/timothyrusso/crwn-clothing
Dosclic98/MQTT_MMS_Medium,163,163,1.0,https://github.com/Dosclic98/MQTT_MMS_Medium
Atari2/ARLib,163,163,1.0,https://github.com/Atari2/ARLib
dominion-dev/dominion-ecs-java,163,163,1.0,https://github.com/dominion-dev/dominion-ecs-java
PayThePizzo/DataStrutucures-Algorithms,163,163,1.0,https://github.com/PayThePizzo/DataStrutucures-Algorithms
mika-sims/CouchFinder,163,163,1.0,https://github.com/mika-sims/CouchFinder
AleardoKandiah/amazon-2.0,163,163,1.0,https://github.com/AleardoKandiah/amazon-2.0
Tale152/master-thesis,162,162,1.0,https://github.com/Tale152/master-thesis
lppedd/idea-pomsky,162,162,1.0,https://github.com/lppedd/idea-pomsky
ptkdev-boilerplate/node-module-boilerplate,162,162,1.0,https://github.com/ptkdev-boilerplate/node-module-boilerplate
Shadypio/RentalCar_v2.0,162,162,1.0,https://github.com/Shadypio/RentalCar_v2.0
Princic-1837592/advent_of_code,162,162,1.0,https://github.com/Princic-1837592/advent_of_code
shape2textevaluation/shape2textevaluation.github.io,162,162,1.0,https://github.com/shape2textevaluation/shape2textevaluation.github.io
livingsilver94/backee,162,162,1.0,https://github.com/livingsilver94/backee
ducciorocchini/imageRy,161,161,1.0,https://github.com/ducciorocchini/imageRy
santurini/santurini,161,161,1.0,https://github.com/santurini/santurini
EdoardoTosin/ZooMeeting-Redirector,161,161,1.0,https://github.com/EdoardoTosin/ZooMeeting-Redirector
akkesm/dotfiles,139,161,0.8633540372670807,https://github.com/akkesm/dotfiles
Onnwen/Garamante-Website,161,161,1.0,https://github.com/Onnwen/Garamante-Website
Fedrosauro/Quoridor,140,161,0.8695652173913043,https://github.com/Fedrosauro/Quoridor
NuclearInstruments/SCISDK,133,161,0.8260869565217391,https://github.com/NuclearInstruments/SCISDK
crystalct/MagicDesk2,161,161,1.0,https://github.com/crystalct/MagicDesk2
murar8/biblion-api,154,161,0.9565217391304348,https://github.com/murar8/biblion-api
gputignano/CryptoTradingBot,161,161,1.0,https://github.com/gputignano/CryptoTradingBot
DavidePosillipo/develhope_2023_team2,123,161,0.7639751552795031,https://github.com/DavidePosillipo/develhope_2023_team2
PlasmaStark/plasmastark.github.io,161,161,1.0,https://github.com/PlasmaStark/plasmastark.github.io
monokee-stage/stage-unitn-meneghin,161,161,1.0,https://github.com/monokee-stage/stage-unitn-meneghin
giordamaug/BIOMAT2022,161,161,1.0,https://github.com/giordamaug/BIOMAT2022
Technaissance/Technaissance,157,160,0.98125,https://github.com/Technaissance/Technaissance
srebughini/ASALI,160,160,1.0,https://github.com/srebughini/ASALI
lucapug/mlops-zoomcamp,160,160,1.0,https://github.com/lucapug/mlops-zoomcamp
HeracleLab/HeracleLab.github.io,160,160,1.0,https://github.com/HeracleLab/HeracleLab.github.io
fmazzant/TinyCsv,160,160,1.0,https://github.com/fmazzant/TinyCsv
amarildolikmeta/oac-explore,136,160,0.85,https://github.com/amarildolikmeta/oac-explore
mtrevisan/VenetanSpellChecker,160,160,1.0,https://github.com/mtrevisan/VenetanSpellChecker
vincenzobucciero/ASD,160,160,1.0,https://github.com/vincenzobucciero/ASD
AI-Planning/pddl,138,160,0.8625,https://github.com/AI-Planning/pddl
pierDipi/eventing-kafka-broker,154,160,0.9625,https://github.com/pierDipi/eventing-kafka-broker
VinceHpa/status-page,160,160,1.0,https://github.com/VinceHpa/status-page
Matteo-Nigro/Notepad3,160,160,1.0,https://github.com/Matteo-Nigro/Notepad3
marco-siino/DA-BT,160,160,1.0,https://github.com/marco-siino/DA-BT
ZiggyCreatures/FusionCache,160,160,1.0,https://github.com/ZiggyCreatures/FusionCache
acerv/os-autoinst-distri-opensuse,160,160,1.0,https://github.com/acerv/os-autoinst-distri-opensuse
goto-eof/micro-jobs-server,160,160,1.0,https://github.com/goto-eof/micro-jobs-server
matteospanio/spam-analyzer,142,159,0.8930817610062893,https://github.com/matteospanio/spam-analyzer
frengor/UltimateAdvancementAPI,149,159,0.9371069182389936,https://github.com/frengor/UltimateAdvancementAPI
Gabritorre/uni,159,159,1.0,https://github.com/Gabritorre/uni
peppeconti/space-voyage,159,159,1.0,https://github.com/peppeconti/space-voyage
ppatierno/strimzi-kafka-operator,157,158,0.9936708860759492,https://github.com/ppatierno/strimzi-kafka-operator
MDeLuise/plant-it,158,158,1.0,https://github.com/MDeLuise/plant-it
marcobaro1991/tickets_alert,158,158,1.0,https://github.com/marcobaro1991/tickets_alert
carnivuth/scripts,158,158,1.0,https://github.com/carnivuth/scripts
Vaccarini-Lorenzo/iCalObsidianSync,158,158,1.0,https://github.com/Vaccarini-Lorenzo/iCalObsidianSync
erikyo/wp-feature-notifications,146,158,0.9240506329113924,https://github.com/erikyo/wp-feature-notifications
sql-bi/Bravo,130,158,0.8227848101265823,https://github.com/sql-bi/Bravo
Tmcg2/mk64,131,158,0.8291139240506329,https://github.com/Tmcg2/mk64
ptkdev/sveltekit-cordova-adapter,158,158,1.0,https://github.com/ptkdev/sveltekit-cordova-adapter
emmett-framework/granian,155,158,0.981012658227848,https://github.com/emmett-framework/granian
mrizzi/windup,157,158,0.9936708860759492,https://github.com/mrizzi/windup
polimi-ispl/larsnet,158,158,1.0,https://github.com/polimi-ispl/larsnet
Abiresa/alx-low_level_programming,158,158,1.0,https://github.com/Abiresa/alx-low_level_programming
gabriel524/Portforlio_Site,157,157,1.0,https://github.com/gabriel524/Portforlio_Site
mind-overflow/HidekoBot,156,157,0.9936305732484076,https://github.com/mind-overflow/HidekoBot
jacopocarlini/check-github-action,139,157,0.8853503184713376,https://github.com/jacopocarlini/check-github-action
Totto16/oopetris,150,157,0.9554140127388536,https://github.com/Totto16/oopetris
gionnimontana/fanta-app-fe,157,157,1.0,https://github.com/gionnimontana/fanta-app-fe
MatteoGuadrini/clocking,157,157,1.0,https://github.com/MatteoGuadrini/clocking
offtherailz/MapStore2,154,156,0.9871794871794872,https://github.com/offtherailz/MapStore2
metarhia/impress,155,156,0.9935897435897436,https://github.com/metarhia/impress
mcaliman/mcaliman.github.io,156,156,1.0,https://github.com/mcaliman/mcaliman.github.io
Alessiotodaro/fs0722b-Alessio-Todaro,156,156,1.0,https://github.com/Alessiotodaro/fs0722b-Alessio-Todaro
matejbadin/QS2023,155,155,1.0,https://github.com/matejbadin/QS2023
Nukecraft5419/LifeMC,155,155,1.0,https://github.com/Nukecraft5419/LifeMC
iacopomasi/AI-ML-Unit-2,124,155,0.8,https://github.com/iacopomasi/AI-ML-Unit-2
Peco602/archive-to-images,147,155,0.9483870967741936,https://github.com/Peco602/archive-to-images
ace0000789/cat-energy-23,155,155,1.0,https://github.com/ace0000789/cat-energy-23
Elia-Renzoni/Algorithms_DataStructure,155,155,1.0,https://github.com/Elia-Renzoni/Algorithms_DataStructure
kaandesu/testrepo,155,155,1.0,https://github.com/kaandesu/testrepo
MhmudAlpurd/Vision_Feb2023,155,155,1.0,https://github.com/MhmudAlpurd/Vision_Feb2023
getformwork/formwork,133,155,0.8580645161290322,https://github.com/getformwork/formwork
mvenditto/gpt4all,155,155,1.0,https://github.com/mvenditto/gpt4all
universalbit-dev/CNC-Router,154,154,1.0,https://github.com/universalbit-dev/CNC-Router
babbubba/bs.Frmwrk,154,154,1.0,https://github.com/babbubba/bs.Frmwrk
deni2312/Telegram-Bot-Api-Cpp,154,154,1.0,https://github.com/deni2312/Telegram-Bot-Api-Cpp
lfoscari/webgraph,154,154,1.0,https://github.com/lfoscari/webgraph
alacuku/e2e-falco-tests,128,154,0.8311688311688312,https://github.com/alacuku/e2e-falco-tests
IU4ALH/IU4ALH,154,154,1.0,https://github.com/IU4ALH/IU4ALH
lorenzoRosin/embeddedCU,154,154,1.0,https://github.com/lorenzoRosin/embeddedCU
MDeLuise/ytsms,153,153,1.0,https://github.com/MDeLuise/ytsms
didoda/bedita,152,153,0.9934640522875816,https://github.com/didoda/bedita
TestLinkOpenSourceTRMS/testlink-code,153,153,1.0,https://github.com/TestLinkOpenSourceTRMS/testlink-code
DanieleGranata94/CloudCom2023,136,153,0.8888888888888888,https://github.com/DanieleGranata94/CloudCom2023
Gabri432/angular-personal-website,153,153,1.0,https://github.com/Gabri432/angular-personal-website
DiscoHub12/Loyality_Platform,125,153,0.8169934640522876,https://github.com/DiscoHub12/Loyality_Platform
fmselab/ctwedge,153,153,1.0,https://github.com/fmselab/ctwedge
